City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
364,tidjikja,18.5564,-11.4271,30.11,28,4,7.35,MR,1691549093
365,carnarvon,-24.8667,113.6333,22.58,54,7,4.77,AU,1691549092
366,antofagasta,-23.65,-70.4,16.6,69,30,2.78,CL,1691549268
367,huilong,31.8111,121.655,30.16,73,8,6.46,CN,1691549496
368,trincomalee,8.5711,81.2335,29.14,65,100,7.1,LK,1691549496
369,thunder bay,48.4001,-89.3168,16.99,94,100,3.6,CA,1691549053
370,gaigeturi,33.4644,126.3183,26.03,94,100,8.23,KR,1691549497
371,quellon,-43.1167,-73.6167,10.14,100,100,5.14,CL,1691549498
372,skelleftea,64.7507,20.9528,15.2,100,2,3.09,SE,1691549498
373,corn island,12.1694,-83.0418,28.2,82,100,3.54,NI,1691549498
374,tannum sands,-23.9504,151.3693,23.94,43,5,6.69,AU,1691549499
375,luimneach,52.6647,-8.6231,17.27,95,98,1.48,IE,1691549499
376,mawu,29.5923,107.3139,32.11,60,0,0.83,CN,1691549500
377,benjamin hill,30.1667,-111.1,31.7,38,15,7.39,MX,1691549500
378,sinabang,2.4803,96.3801,26.94,79,100,0.16,ID,1691549501
379,plastun,44.7561,136.2939,19.22,81,100,2.52,RU,1691549501
380,kavarna,43.4333,28.3333,15.6,91,2,4.48,BG,1691549501
381,ribeira brava,32.65,-17.0667,22.62,75,11,2.16,PT,1691549502
382,zakamensk,50.3741,103.2863,21.06,82,100,0.94,RU,1691549502
383,luganville,-15.5333,167.1667,21.93,94,100,5.25,VU,1691549503
384,aswan,24.0934,32.907,33.61,16,0,2.06,EG,1691549206
385,kingston,17.997,-76.7936,30.53,82,20,4.63,JM,1691549486
386,ozersk,55.7556,60.7028,15.18,92,90,1.82,RU,1691549504
387,saint-joseph,-21.3667,55.6167,19.21,77,19,4.5,RE,1691549504
388,khanty-mansiysk,61.0042,69.0019,16.06,82,75,2.0,RU,1691549505
389,el abiodh sidi cheikh,32.893,0.5484,27.93,20,5,3.41,DZ,1691549506
390,dili,-8.5586,125.5736,27.5,56,65,3.8,TL,1691549506
391,lepsy,46.235,78.9456,26.23,40,99,5.0,KZ,1691549507
392,selfoss,63.9331,-20.9971,7.8,79,7,2.97,IS,1691549507
393,petropavlovsk-kamchatsky,53.0452,158.6483,22.33,46,40,2.0,RU,1691549099
394,prado,-17.3411,-39.2208,21.17,91,7,0.41,BR,1691549152
395,hammerfest,70.6634,23.6821,23.25,73,0,3.6,NO,1691549095
396,daru,-9.0763,143.2092,25.04,79,90,7.62,PG,1691549149
397,solleftea,63.1667,17.2667,14.92,89,95,6.11,SE,1691549510
398,nogliki,51.8333,143.1667,16.7,73,95,3.34,RU,1691549510
399,okhotsk,59.3833,143.3,18.18,48,1,2.86,RU,1691549511
400,urangan,-25.3,152.9,19.76,62,5,8.14,AU,1691549511
401,arkhara,49.4212,130.0842,21.97,69,96,3.39,RU,1691549511
402,grand baie,-20.0182,57.5802,20.26,74,0,0.45,MU,1691549300
403,muskogee,35.5834,-95.3336,26.12,75,0,2.06,US,1691549447
404,fale old settlement,-9.3852,-171.2468,28.01,79,29,5.31,TK,1691549081
405,talcahuano,-36.7167,-73.1167,11.82,94,100,3.09,CL,1691549514
406,bayville,40.9106,-73.5621,23.45,71,45,3.13,US,1691549514
407,port shepstone,-30.7414,30.455,17.77,71,78,5.42,ZA,1691549515
408,bodo,67.28,14.405,19.69,63,20,11.83,NO,1691549036
409,charters towers,-20.1,146.2667,25.16,27,63,6.38,AU,1691549239
410,yemetsk,63.4721,41.7941,15.05,84,1,1.89,RU,1691549516
411,madang,-5.2246,145.7966,29.68,65,28,3.75,PG,1691549516
412,bon-encontre,44.1852,0.6676,12.02,87,0,1.03,FR,1691549517
413,puerto rico,-26.796,-55.024,18.27,99,87,1.1,AR,1691549517
414,coahuayana de hidalgo,18.7,-103.6583,27.79,90,39,1.64,MX,1691549232
415,yardimli,38.9206,48.2372,23.58,42,0,1.24,AZ,1691549518
416,castillos,-34.1667,-53.8333,12.09,69,98,4.44,UY,1691549518
417,san isidro de curuguaty,-24.5167,-55.7,18.88,94,97,2.76,PY,1691549519
418,la sarre,48.8002,-79.1996,16.56,86,50,1.84,CA,1691549519
419,ilabaya,-17.4208,-70.5133,19.07,44,0,0.49,PE,1691549520
420,bako,5.7833,36.5667,17.07,87,100,1.28,ET,1691549520
421,saint croix,17.7397,-64.7388,29.25,79,20,7.2,VI,1691549521
422,rybnoye,54.7256,39.5119,19.09,95,41,1.95,RU,1691549521
423,porto novo,6.4965,2.6036,24.9,91,95,3.16,BJ,1691549112
424,kalmunai,7.4167,81.8167,29.05,64,100,1.83,LK,1691549522
425,el bauga,18.262,33.9081,32.87,42,36,6.31,SD,1691549523
426,jiuquan,39.7432,98.5174,30.98,23,57,9.3,CN,1691549523
427,zhicheng,30.2956,111.5047,31.21,64,10,2.97,CN,1691549524
428,mendi,-6.1761,143.6513,17.27,75,98,2.15,PG,1691549524
429,bengkulu,-3.8004,102.2655,27.7,74,43,1.89,ID,1691549357
430,whitby,54.4877,-0.615,11.19,81,100,2.68,GB,1691549525
431,fada,9.5667,8.3,19.4,98,95,1.22,NG,1691549146
432,garissa,-0.4536,39.6401,21.92,85,11,5.19,KE,1691549526
433,loches,47.1333,1.0,14.19,84,77,2.19,FR,1691549526
434,hamamatsu,34.7,137.7333,27.23,96,87,1.34,JP,1691549527
435,richards bay,-28.783,32.0377,19.22,75,83,6.39,ZA,1691549527
436,quelimane,-17.8786,36.8883,17.97,93,75,2.24,MZ,1691549528
437,yuzhno-kurilsk,44.0306,145.8556,20.25,98,100,5.65,RU,1691549092
438,bamboo flat,11.7,92.7167,30.05,79,75,5.14,IN,1691549093
439,chibougamau,49.9168,-74.3659,11.79,94,100,2.57,CA,1691549163
440,tucurui,-3.7661,-49.6725,24.4,82,77,1.99,BR,1691549478
441,safi,32.1667,-8.8333,22.44,77,2,3.97,MA,1691549530
442,port-vila,-17.7338,168.3219,22.78,73,100,4.63,VU,1691549258
443,hirado,33.3597,129.5531,30.77,82,100,13.7,JP,1691549530
444,laojunmiao,39.8333,97.7333,25.66,29,86,8.27,CN,1691549119
445,acapulco de juarez,16.8634,-99.8901,28.47,88,12,3.26,MX,1691549301
446,el granada,37.5027,-122.4694,22.94,84,100,6.17,US,1691549159
447,mokhsogollokh,61.4681,128.9203,21.78,30,99,4.25,RU,1691549532
448,mournies,35.4764,24.0092,26.57,88,0,2.06,GR,1691549205
449,tibati,6.4667,12.6333,19.19,99,100,0.62,CM,1691549533
450,tromso,69.6496,18.957,20.21,82,100,1.03,NO,1691549533
451,kirakira,-10.4544,161.9205,26.85,81,100,3.59,SB,1691549227
452,saipan,15.1355,145.701,29.39,100,75,4.12,MP,1691549084
453,tarko-sale,64.9225,77.785,14.5,74,100,6.63,RU,1691549535
454,barrington,41.7407,-71.3087,23.05,80,75,5.14,US,1691549535
455,namibe,-15.1961,12.1522,16.84,89,1,3.08,AO,1691549098
456,gucheng chengguanzhen,32.266,111.6348,30.48,64,75,2.13,CN,1691549536
457,don carlos,7.68,125.005,28.94,67,100,2.23,PH,1691549536
458,sylacauga,33.1732,-86.2516,22.57,100,100,0.0,US,1691549537
459,noyabrsk,63.1994,75.4507,13.97,77,100,8.29,RU,1691549537
460,kailua-kona,19.6406,-155.9956,29.98,72,40,5.66,US,1691549291
461,yelizovo,53.1873,158.3805,23.08,46,40,2.0,RU,1691549539
462,kolonia town,6.964,158.206,29.06,84,100,5.14,FM,1691549243
463,bonthe,7.5264,-12.505,24.84,90,96,4.34,SL,1691549540
464,matoury,4.8483,-52.3317,24.98,94,20,0.0,GF,1691549540
465,east ballina,-28.8667,153.5833,19.33,63,10,5.0,AU,1691549540
466,igarka,67.4667,86.5833,18.78,61,75,3.12,RU,1691549541
467,nabire,-3.3667,135.4833,30.01,62,95,2.29,ID,1691549541
468,dharangaon,21.0167,75.2667,27.17,74,87,4.65,IN,1691549542
469,hell-ville,-13.4,48.2667,23.76,72,9,1.19,MG,1691549542
470,sparti,37.0733,22.4297,24.42,78,1,1.73,GR,1691549543
471,kalemie,-5.9475,29.1947,21.06,57,0,0.62,CD,1691549543
472,kitami,43.8031,143.8908,28.7,81,98,3.19,JP,1691549543
473,danjiangkou,32.5428,111.5086,30.71,63,98,2.73,CN,1691549544
474,jahanian shah,31.8055,72.2771,36.51,35,3,1.27,PK,1691549544
475,truth or consequences,33.1284,-107.2528,29.39,52,40,9.77,US,1691549545
476,griffith,41.5284,-87.4237,23.83,88,0,0.0,US,1691549545
477,bikenibeu village,1.3673,173.1241,30.98,58,75,2.57,KI,1691549546
478,funafuti,-8.5243,179.1942,31.0,84,75,3.09,TV,1691549161
479,alghero,40.5589,8.3181,14.05,82,0,1.03,IT,1691549546
480,farasan,16.7022,42.1183,31.07,71,63,5.32,SA,1691549547
481,erechim,-27.6342,-52.2739,11.05,95,100,5.5,BR,1691549547
482,taoyuan city,24.9937,121.297,33.34,70,75,11.83,TW,1691549548
483,undurkhaan,47.3194,110.6556,22.36,50,86,1.48,MN,1691549156
484,seminole,28.7086,-81.2081,32.2,76,0,3.09,US,1691549549
485,tevriz,57.509,72.4042,20.73,59,36,1.3,RU,1691549549
486,chandler,33.3062,-111.8412,40.04,29,20,5.66,US,1691549289
487,taltal,-25.4,-70.4833,17.62,64,24,1.5,CL,1691549177
488,nuku'alofa,-21.1333,-175.2,25.19,88,75,3.6,TO,1691549164
489,neryungri,56.6709,124.6491,23.98,43,100,2.19,RU,1691549551
490,aracati,-4.5617,-37.7697,25.02,70,99,4.73,BR,1691549551
491,newman,37.3138,-121.0208,30.99,34,0,3.97,US,1691549090
492,malango,-2.9627,119.9001,26.52,63,70,1.64,ID,1691549101
493,tan-tan,28.438,-11.1032,20.19,93,68,5.18,MA,1691549552
494,socorro,31.6546,-106.3033,34.16,34,40,8.23,US,1691549289
495,coracora,-15.0333,-73.7833,10.83,42,9,0.99,PE,1691549553
496,kisangani,0.5167,25.2,21.07,99,80,0.19,CD,1691549554
497,naryn,41.4287,75.9911,17.56,48,48,1.24,KG,1691549554
498,mandalgovi,45.7625,106.2708,24.61,37,78,9.6,MN,1691549555
499,akureyri,65.6835,-18.0878,7.96,76,0,3.09,IS,1691549556
500,hami,42.8,93.45,29.42,33,99,4.39,CN,1691549130
501,lethem,3.3803,-59.7968,25.17,83,95,2.42,GY,1691549556
502,egilsstadir,65.2653,-14.3948,4.95,93,100,0.51,IS,1691549557
503,duba,27.3513,35.6901,31.42,53,0,2.89,SA,1691549557
504,bereznik,62.8551,42.7072,15.13,84,1,2.01,RU,1691549558
505,roma,43.2128,-75.4557,18.86,96,100,3.6,US,1691549230
506,eyl,7.9803,49.8164,24.47,72,72,9.59,SO,1691549559
507,caiuti-sat,46.1833,26.9333,11.13,76,33,2.1,RO,1691549559
508,walvis bay,-22.9575,14.5053,13.53,88,100,2.57,NA,1691549559
509,mirnyy,62.5353,113.9611,24.02,41,0,1.79,RU,1691549560
510,santana do mundau,-9.1681,-36.2222,20.34,97,80,1.48,BR,1691549560
511,bulungu,-4.55,18.6,22.47,70,15,1.13,CD,1691549561
512,takoradi,4.8845,-1.7554,23.74,90,100,5.95,GH,1691549400
513,pizarro,4.9533,-77.366,25.66,89,100,0.8,CO,1691549140
514,dryden,49.7833,-92.7503,16.16,82,20,3.09,CA,1691549562
515,tralee,52.2704,-9.7026,16.24,97,99,2.06,IE,1691549096
516,buka,40.8108,69.1986,29.61,27,0,3.18,UZ,1691549563
517,lamu,-2.2717,40.902,24.12,87,54,5.29,KE,1691549563
518,kamina,-8.7386,24.9906,16.38,46,0,1.8,CD,1691549564
519,shelby,35.2001,-89.8668,25.06,90,0,0.0,US,1691549315
520,kavieng,-2.5744,150.7967,28.31,75,78,5.92,PG,1691549207
521,sumbawa besar,-8.5,117.4333,31.46,38,16,3.8,ID,1691549565
522,bosaso,11.2842,49.1816,32.08,40,73,12.09,SO,1691549566
523,simanggang,1.2472,111.4528,26.99,88,40,1.03,MY,1691549567
524,boca do acre,-8.7522,-67.3978,26.22,62,71,1.41,BR,1691549568
525,corinto,37.9407,22.9573,26.61,72,1,2.3,GR,1691549568
526,ritchie,-29.038,24.6028,11.31,30,0,2.67,ZA,1691549569
527,rabaul,-4.1967,152.1721,28.56,71,79,8.63,PG,1691549569
528,gorgan,36.8387,54.4348,21.98,83,0,0.0,IR,1691549122
529,swakopmund,-22.6833,14.5333,13.47,86,100,2.24,NA,1691549570
530,tonj,7.2737,28.6822,21.27,96,100,0.51,SS,1691549571
531,astrakhan,46.3497,48.0408,25.93,73,0,3.0,RU,1691549571
532,gaspe,48.8334,-64.4819,17.12,100,100,3.6,CA,1691549571
533,n'zeto,-7.2312,12.8666,21.33,87,100,2.82,AO,1691549572
534,nurmes,63.5421,29.1397,15.73,86,66,1.07,FI,1691549572
535,praia,14.9215,-23.5087,26.3,69,75,4.12,CV,1691549206
536,merizo village,13.2658,144.6691,29.43,93,54,5.24,GU,1691549125
537,greenville,35.6127,-77.3663,26.74,77,0,0.45,US,1691549574
538,dul'durga,50.6761,113.5931,24.34,40,100,3.8,RU,1691549574
539,sunland,38.8928,-101.8216,23.23,75,49,4.74,US,1691549575
540,cadale,2.7603,46.3222,24.4,85,100,7.9,SO,1691549575
541,khalkhal,37.6189,48.5258,18.58,57,0,1.27,IR,1691549576
542,sumbe,-11.2061,13.8437,19.81,89,54,1.08,AO,1691549576
543,north bend,43.4065,-124.2243,19.4,82,0,8.75,US,1691549577
544,guiratinga,-16.3494,-53.7583,23.84,38,5,1.84,BR,1691549577
545,ciudad bolivar,8.1222,-63.5497,26.05,84,90,1.7,VE,1691549577
546,prien,30.1819,-93.2738,31.01,81,0,4.63,US,1691549578
547,smithers,54.7804,-127.1743,17.18,82,75,2.06,CA,1691549202
548,goondiwindi,-28.55,150.3167,20.42,34,0,1.83,AU,1691549579
549,martapura,-3.4167,114.85,30.05,62,20,2.57,ID,1691549579
550,lorengau,-2.0226,147.2712,29.1,70,79,7.94,PG,1691549103
551,opuwo,-18.0607,13.84,14.21,38,12,0.69,NA,1691549230
552,salinopolis,-0.6136,-47.3561,26.11,83,72,4.67,BR,1691549580
553,nelson,-41.2833,173.2833,10.72,72,47,0.45,NZ,1691549581
554,huron,41.1501,-82.5499,22.05,88,64,3.41,US,1691549581
555,happy valley-goose bay,53.3168,-60.3315,15.17,82,40,1.03,CA,1691548923
556,isangel,-19.55,169.2667,24.06,64,75,3.09,VU,1691549582
557,lazaro cardenas,17.9583,-102.2,28.89,84,25,3.15,MX,1691549582
558,imbituba,-28.24,-48.6703,17.7,76,100,3.85,BR,1691549409
